root_comment_id,root_emotion,total_replies,same_emotion_count,propagation_rate,reply_emotion_distribution
UgyeEkdCpXD5uOcyA2V4AaABAg,anger,2,1,0.5,"{'anger': 1, 'disgust': 1}"
Ugx_uWczrqciRf5W3A94AaABAg,neutral,23,10,0.43478260869565216,"{'surprise': 4, 'neutral': 10, 'disgust': 2, 'fear': 1, 'anger': 4, 'sadness': 2}"
Ugw8_rUGFPdN6ZYJlTR4AaABAg,fear,63,2,0.031746031746031744,"{'fear': 2, 'neutral': 26, 'sadness': 3, 'anger': 19, 'surprise': 4, 'disgust': 6, 'joy': 3}"
Ugx_Wz2ttfxgy9Z6M-N4AaABAg,neutral,9,3,0.3333333333333333,"{'neutral': 3, 'disgust': 2, 'surprise': 2, 'anger': 2}"
UgzY20PTNHwDAMdv0yZ4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgyL4pw2DK4OwVtgV614AaABAg,neutral,2,0,0.0,"{'disgust': 1, 'surprise': 1}"
Ugz9haM6TUbEYOtFI3R4AaABAg,sadness,1,0,0.0,{'neutral': 1}
Ugyla6Un5yXS_LrS5S54AaABAg,neutral,2,1,0.5,"{'disgust': 1, 'neutral': 1}"
UgyvC7y3fyHwpbeAXxx4AaABAg,neutral,3,1,0.3333333333333333,"{'neutral': 1, 'anger': 1, 'fear': 1}"
UgwW9OuXcSp16wcpIox4AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugw9g_ujlJv5RLh99XB4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyG3Uhlwohq76NOyD54AaABAg,anger,2,0,0.0,"{'disgust': 1, 'surprise': 1}"
Ugx2abqbbKf9MiEjNmt4AaABAg,sadness,8,0,0.0,"{'fear': 1, 'neutral': 4, 'surprise': 2, 'disgust': 1}"
UgxaoCPmp0VMqbm4zLJ4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugy7qzWnHwOKVu7hp-h4AaABAg,disgust,1,0,0.0,{'surprise': 1}
UgymwBqga_SMO_kL1LF4AaABAg,disgust,9,4,0.4444444444444444,"{'surprise': 2, 'anger': 1, 'fear': 1, 'disgust': 4, 'sadness': 1}"
UgxFUvjUbsiPZpVOI7V4AaABAg,disgust,1,0,0.0,{'surprise': 1}
UgyIMyD57nmfChpSb5h4AaABAg,neutral,19,7,0.3684210526315789,"{'neutral': 7, 'anger': 7, 'disgust': 1, 'sadness': 1, 'joy': 1, 'fear': 1, 'surprise': 1}"
UgyH9wbZdH8-8xx5OvF4AaABAg,neutral,2,1,0.5,"{'surprise': 1, 'neutral': 1}"
UgwTbdEQauAJySSCbgp4AaABAg,neutral,2,0,0.0,"{'surprise': 1, 'fear': 1}"
UgymacBdDN-wsKMPDlh4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgxQHsF8Lq5MRTrd2jx4AaABAg,disgust,6,1,0.16666666666666666,"{'neutral': 3, 'sadness': 1, 'surprise': 1, 'disgust': 1}"
UgxE4IxcAvwYKS5Hz_94AaABAg,disgust,2,0,0.0,{'neutral': 2}
Ugydj-9RYD6NzuQmBvB4AaABAg,neutral,8,5,0.625,"{'neutral': 5, 'surprise': 1, 'disgust': 2}"
Ugygou0MEzvSrUGg4Ut4AaABAg,anger,1,0,0.0,{'surprise': 1}
UgxA258vV7LZSt8DRbh4AaABAg,anger,1,0,0.0,{'surprise': 1}
UgxGAgxntHtZp_bJfH14AaABAg,neutral,1,0,0.0,{'surprise': 1}
Ugz6cWvE59zfmETuaph4AaABAg,fear,1,0,0.0,{'neutral': 1}
Ugw1DFXHfAZv9Pt87FJ4AaABAg,disgust,3,1,0.3333333333333333,"{'disgust': 1, 'fear': 1, 'neutral': 1}"
UgzHt_Xo7TOqifddsGp4AaABAg,neutral,2,0,0.0,"{'fear': 1, 'disgust': 1}"
UgzhWW8T3rP7a2S0xA94AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyQt_mjUs_aWW_KHjR4AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugzk4Wteku27xQqfNpV4AaABAg,disgust,8,0,0.0,"{'neutral': 6, 'surprise': 1, 'anger': 1}"
Ugz4kcm-ABeFYCJbGNR4AaABAg,neutral,2,0,0.0,{'surprise': 2}
UgypM-ZuGtT12kM_wDt4AaABAg,fear,3,0,0.0,"{'anger': 1, 'neutral': 2}"
Ugx_IOxWFzuN0_TdKTZ4AaABAg,disgust,1,0,0.0,{'anger': 1}
UgyZd13bZeZmy13IZMt4AaABAg,disgust,7,0,0.0,"{'neutral': 3, 'anger': 3, 'surprise': 1}"
UgwdZpk2d2OMmUoXi2h4AaABAg,disgust,1,0,0.0,{'fear': 1}
Ugz05_NfLydsKYc_4aR4AaABAg,disgust,3,0,0.0,"{'surprise': 1, 'neutral': 2}"
UgynZWsaKVzlpczzncd4AaABAg,disgust,25,5,0.2,"{'neutral': 10, 'disgust': 5, 'joy': 2, 'anger': 4, 'surprise': 1, 'fear': 3}"
Ugw9uiISMVo1z9qbBEZ4AaABAg,disgust,2,1,0.5,"{'disgust': 1, 'anger': 1}"
Ugxx_Vo1pt679_6KtEN4AaABAg,anger,3,1,0.3333333333333333,"{'neutral': 1, 'disgust': 1, 'anger': 1}"
Ugys0KgrvoslZZHevkp4AaABAg,fear,2,0,0.0,"{'anger': 1, 'surprise': 1}"
UgzrZ39olWg2ApP65fN4AaABAg,anger,32,7,0.21875,"{'fear': 4, 'disgust': 7, 'neutral': 12, 'anger': 7, 'sadness': 1, 'surprise': 1}"
UgwnIdE4kGwilAfxzoF4AaABAg,anger,2,1,0.5,"{'anger': 1, 'neutral': 1}"
UgyWsznj034w38rb8nR4AaABAg,neutral,6,1,0.16666666666666666,"{'neutral': 1, 'anger': 2, 'fear': 1, 'disgust': 2}"
UgxNoTHVqrAmTQG1dwp4AaABAg,disgust,5,1,0.2,"{'neutral': 3, 'surprise': 1, 'disgust': 1}"
UgyVdzzSBnwRFce4aMF4AaABAg,disgust,7,1,0.14285714285714285,"{'neutral': 4, 'surprise': 1, 'anger': 1, 'disgust': 1}"
Ugz2HFQsge5ny7yMrPl4AaABAg,neutral,11,4,0.36363636363636365,"{'neutral': 4, 'disgust': 3, 'joy': 1, 'surprise': 1, 'anger': 1, 'fear': 1}"
UgwA4qry7xH8h-pKkKl4AaABAg,anger,3,0,0.0,"{'neutral': 2, 'fear': 1}"
UgwOmzn0wPwFe6kNHNJ4AaABAg,neutral,1,0,0.0,{'joy': 1}
UgzxmlPZQjF_YZggq_94AaABAg,neutral,102,41,0.4019607843137255,"{'disgust': 9, 'neutral': 41, 'surprise': 14, 'sadness': 4, 'anger': 24, 'fear': 10}"
Ugx44ig-sWBkTPIF7iN4AaABAg,anger,12,4,0.3333333333333333,"{'neutral': 4, 'surprise': 3, 'fear': 1, 'anger': 4}"
Ugwg2XM9xhcXApyVXPV4AaABAg,disgust,77,14,0.18181818181818182,"{'disgust': 14, 'anger': 17, 'neutral': 30, 'sadness': 5, 'surprise': 5, 'fear': 5, 'joy': 1}"
UgyrCPe2CD9b2WM1r3B4AaABAg,disgust,49,3,0.061224489795918366,"{'sadness': 4, 'neutral': 25, 'anger': 17, 'disgust': 3}"
UgzlsP-n6E64QzlzMGJ4AaABAg,neutral,3,2,0.6666666666666666,"{'anger': 1, 'neutral': 2}"
UgxBDxeaaaMv8a9kmjd4AaABAg,neutral,7,4,0.5714285714285714,"{'surprise': 1, 'neutral': 4, 'anger': 1, 'sadness': 1}"
UgynFedIKBb4hz46gnV4AaABAg,fear,3,0,0.0,"{'neutral': 2, 'surprise': 1}"
UgzJOhUds3_dGSFfjsN4AaABAg,neutral,19,13,0.6842105263157895,"{'neutral': 13, 'surprise': 2, 'disgust': 1, 'fear': 3}"
UgyIq7SCoFajuigPOkF4AaABAg,disgust,72,13,0.18055555555555555,"{'disgust': 13, 'anger': 20, 'neutral': 24, 'sadness': 3, 'fear': 8, 'surprise': 4}"
UgxlhKrOFHgu26iiLwN4AaABAg,fear,4,2,0.5,"{'neutral': 2, 'fear': 2}"
Ugz-DM3lULTak-tugih4AaABAg,neutral,4,4,1.0,{'neutral': 4}
Ugxrp4zSdQUAmgcgcdF4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxcjerUBYWrrK-BHFp4AaABAg,surprise,1,0,0.0,{'neutral': 1}
Ugw_mee3GY-Qaf-2Fbx4AaABAg,anger,1,0,0.0,{'sadness': 1}
Ugy0oXr7otysC9kcdz54AaABAg,neutral,4,3,0.75,"{'neutral': 3, 'fear': 1}"
UgxMT8eg5WfvFzdToZh4AaABAg,fear,1,0,0.0,{'neutral': 1}
Ugx2kTlRvigoMWg3mDl4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwtDgzZk3FyTKdWDR54AaABAg,joy,4,0,0.0,"{'neutral': 3, 'sadness': 1}"
UgzH3x24zn6M7vUQ5oh4AaABAg,disgust,1,0,0.0,{'anger': 1}
Ugwt6ErzltUJBl8mVNR4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgzeL27ZKDitF_n6ndp4AaABAg,anger,2,1,0.5,"{'fear': 1, 'anger': 1}"
UgwhNfnjDvvDswjtBpV4AaABAg,sadness,2,0,0.0,{'anger': 2}
UgyvfOH4K9WlvBds1sJ4AaABAg,joy,9,0,0.0,"{'neutral': 5, 'anger': 2, 'fear': 1, 'surprise': 1}"
UgxsP7nh8gmguZ7Bx014AaABAg,neutral,1,0,0.0,{'anger': 1}
Ugy5h9_VajeG9Gv5D_p4AaABAg,fear,1,0,0.0,{'anger': 1}
UgzFGASUWIjp1Ua7VRZ4AaABAg,anger,1,0,0.0,{'neutral': 1}
Ugx_08-hMfgPaYRDhXB4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgwF3Zjdphb6fN98GcZ4AaABAg,neutral,2,1,0.5,"{'anger': 1, 'neutral': 1}"
UgyR87XDFyCtj7kMgNJ4AaABAg,anger,2,0,0.0,{'neutral': 2}
UgwyviXxIo8cstJ4uFN4AaABAg,fear,1,0,0.0,{'neutral': 1}
Ugz7zFZ4OQTJklqi75h4AaABAg,sadness,2,0,0.0,"{'anger': 1, 'neutral': 1}"
UgwSFXCYLADT7Ftj3SR4AaABAg,sadness,1,0,0.0,{'neutral': 1}
UgwaCRiORmCq8iUTOf94AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxLcqEd7_8bZy1Ra5F4AaABAg,neutral,2,1,0.5,"{'neutral': 1, 'anger': 1}"
Ugzr6rwSP9R3lvdnTRF4AaABAg,neutral,2,2,1.0,{'neutral': 2}
Ugy07ppvapBNhsnnQDF4AaABAg,fear,2,0,0.0,{'neutral': 2}
UgyLBqfb3-CJDkuAE-B4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwP8xCdxAGfL9yMvCl4AaABAg,anger,6,3,0.5,"{'anger': 3, 'neutral': 3}"
UgyYt1iQ2PM6C-hhQn94AaABAg,fear,1,0,0.0,{'neutral': 1}
Ugxw5IUqYLu4QE_sMgR4AaABAg,fear,12,0,0.0,"{'anger': 6, 'neutral': 3, 'sadness': 1, 'disgust': 2}"
Ugye0t8BQ3f9L23xUyF4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugx-DYeDk7nfEQ10ElB4AaABAg,fear,2,0,0.0,{'neutral': 2}
Ugz9ZFOqbsHtOjWo6mN4AaABAg,anger,4,1,0.25,"{'surprise': 1, 'neutral': 2, 'anger': 1}"
UgwDWvP25lkfBSvATGN4AaABAg,sadness,1,0,0.0,{'neutral': 1}
Ugze2YaUqZaDM6_EKKl4AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugy6MTacstv_pInLl-p4AaABAg,fear,1,0,0.0,{'disgust': 1}
Ugx-Oh6oQmQF7Dnrqlt4AaABAg,fear,3,0,0.0,"{'surprise': 1, 'neutral': 1, 'disgust': 1}"
UgxXt3eA9ECHmmIgBdl4AaABAg,disgust,5,2,0.4,"{'surprise': 1, 'neutral': 2, 'disgust': 2}"
UgzcJ1qEX1hyY01NIC14AaABAg,surprise,1,0,0.0,{'disgust': 1}
UgxWHFS5IOrt40kkq2d4AaABAg,disgust,1,0,0.0,{'sadness': 1}
UgwndFd3HNUS8UXDMnh4AaABAg,anger,1,0,0.0,{'neutral': 1}
Ugzv4jlDjCWS1cqh57B4AaABAg,sadness,2,0,0.0,"{'joy': 1, 'disgust': 1}"
Ugwk_RyPaIYeUpJB7Ip4AaABAg,surprise,1,0,0.0,{'sadness': 1}
UgzXS9fGnL6fVFlj4hl4AaABAg,disgust,6,0,0.0,"{'surprise': 1, 'neutral': 3, 'sadness': 1, 'fear': 1}"
Ugy7yfZ11T5SnTKvgu94AaABAg,anger,16,3,0.1875,"{'neutral': 8, 'surprise': 2, 'disgust': 2, 'anger': 3, 'sadness': 1}"
Ugzbedshc8EzpJPGMAN4AaABAg,sadness,1,0,0.0,{'anger': 1}
Ugw28l1Gdm2bl30Yf7h4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgwGTKqwXktc9xnBmqZ4AaABAg,neutral,2,2,1.0,{'neutral': 2}
Ugx-XGoyr0pDQspKtkZ4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgylpQ8jF28w1yuu-OF4AaABAg,sadness,1,0,0.0,{'anger': 1}
UgzQUuTeBNuZPOq-EcV4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgxVsngXywdLYXISARp4AaABAg,anger,1,0,0.0,{'joy': 1}
UgzR-h30erzdklmXdKd4AaABAg,anger,1,1,1.0,{'anger': 1}
Ugzk-oJMpR3Wp2SJH0t4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgxhWF_qWvOuM0KQLHN4AaABAg,anger,1,1,1.0,{'anger': 1}
UgxUa1eFSCoguXtd5IB4AaABAg,anger,2,0,0.0,{'neutral': 2}
UgzlwfTdVIgmBLg34IN4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxEu6kip8Si93HoK7R4AaABAg,sadness,13,2,0.15384615384615385,"{'sadness': 2, 'neutral': 8, 'disgust': 1, 'fear': 1, 'anger': 1}"
UgzOyrR1W0LK7cXoSrF4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgxxYBa4hqoPIbjZW7t4AaABAg,surprise,1,0,0.0,{'disgust': 1}
Ugx_EABCE1YNh727DS94AaABAg,neutral,30,9,0.3,"{'joy': 2, 'surprise': 5, 'sadness': 1, 'neutral': 9, 'anger': 8, 'disgust': 1, 'fear': 4}"
UgzDDi1YNSAbCEjlQxR4AaABAg,sadness,1,0,0.0,{'neutral': 1}
Ugz39OSwKrQ5hjEtCfZ4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgxsLdlyQExhiIcHe414AaABAg,neutral,1,0,0.0,{'anger': 1}
UgyZuLhnyTy2adlMr_B4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugxd173GniKGiDXJexp4AaABAg,neutral,1,0,0.0,{'anger': 1}
Ugzd-MINiSbTBN0haPN4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugx1ml2D-_kS6dz_tVh4AaABAg,neutral,6,3,0.5,"{'anger': 1, 'surprise': 2, 'neutral': 3}"
Ugyqdsph-RyGeV1XcK54AaABAg,neutral,2,1,0.5,"{'neutral': 1, 'anger': 1}"
UgwGc-pS-CAWlyZfjqh4AaABAg,anger,2,1,0.5,"{'neutral': 1, 'anger': 1}"
Ugz49mlL_TtyAqbvyuN4AaABAg,disgust,3,0,0.0,"{'sadness': 1, 'neutral': 2}"
UgwArKtcoF8O7uXSCL14AaABAg,neutral,1,0,0.0,{'anger': 1}
UgyauWPS2Srty7eVcAZ4AaABAg,sadness,1,0,0.0,{'neutral': 1}
Ugwxrt_ePnk_F4SlUld4AaABAg,neutral,3,1,0.3333333333333333,"{'sadness': 1, 'neutral': 1, 'anger': 1}"
UgzaINz4U2fl0uM58kR4AaABAg,fear,1,0,0.0,{'disgust': 1}
Ugx3uCo9LT6TgvgAhER4AaABAg,anger,14,5,0.35714285714285715,"{'fear': 1, 'anger': 5, 'neutral': 5, 'disgust': 3}"
UgyKeCGsJMzj9y8_XD54AaABAg,anger,3,1,0.3333333333333333,"{'neutral': 1, 'fear': 1, 'anger': 1}"
Ugxwg34yLiEq1cTGWQt4AaABAg,anger,1,0,0.0,{'disgust': 1}
Ugw7QXXXoo4xG4gd4o14AaABAg,anger,2,1,0.5,"{'neutral': 1, 'anger': 1}"
Ugyegch9CQEiLQMBGdd4AaABAg,neutral,1,0,0.0,{'anger': 1}
Ugzj-fhwLueWgHVfvrx4AaABAg,neutral,15,7,0.4666666666666667,"{'neutral': 7, 'fear': 2, 'joy': 1, 'anger': 3, 'disgust': 1, 'surprise': 1}"
UgzetvcOrPBfMB7tus54AaABAg,anger,2,0,0.0,"{'neutral': 1, 'disgust': 1}"
UgxcDU0etwFQ5mplhGN4AaABAg,anger,2,0,0.0,"{'sadness': 1, 'surprise': 1}"
UgzAILiVatSyb-uPoTh4AaABAg,sadness,2,0,0.0,"{'anger': 1, 'neutral': 1}"
Ugyrge03n5tzsGgRw614AaABAg,sadness,1,0,0.0,{'anger': 1}
UgxBkcotcErz4kjXZet4AaABAg,fear,17,1,0.058823529411764705,"{'disgust': 2, 'surprise': 3, 'neutral': 2, 'anger': 8, 'fear': 1, 'joy': 1}"
UgxMTp6XDAXpfrkxphR4AaABAg,fear,1,0,0.0,{'sadness': 1}
UgwrOkHxjT9G8FoujP54AaABAg,disgust,27,3,0.1111111111111111,"{'neutral': 12, 'disgust': 3, 'anger': 6, 'joy': 1, 'fear': 2, 'sadness': 2, 'surprise': 1}"
UgxVWH0CKlhxAwpjaUl4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgzoOqJ4m8DG8j-en6N4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugz7O6hNQqgmBzpUxld4AaABAg,surprise,3,0,0.0,"{'anger': 1, 'disgust': 1, 'neutral': 1}"
Ugyxh2Xi5lWdgxbuJXR4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgyG6SZLRfEAsLOp6WJ4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwSbVbL59jNuq8Uvnt4AaABAg,surprise,3,0,0.0,"{'fear': 2, 'joy': 1}"
UgyGicG3gO0z-QsoL-V4AaABAg,anger,1,1,1.0,{'anger': 1}
UgxdzLhXm-B-qaJ85AN4AaABAg,anger,1,0,0.0,{'sadness': 1}
UgymIXSJND0evne9VOR4AaABAg,fear,1,1,1.0,{'fear': 1}
UgwhIzdVmhmCEHnI5554AaABAg,surprise,1,0,0.0,{'fear': 1}
UgwmzjlrGwuQ4SVou2d4AaABAg,anger,1,0,0.0,{'sadness': 1}
Ugy0UwM2Npw-Q1cQKK54AaABAg,surprise,2,0,0.0,{'anger': 2}
UgwieYShQiOSXGQaLuB4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgxgkJPD6orEaZqqlgt4AaABAg,sadness,1,0,0.0,{'joy': 1}
UgzOCcEnleQuA4bzrSt4AaABAg,fear,1,0,0.0,{'disgust': 1}
Ugyr35bu6NTVeN2Rtw94AaABAg,sadness,1,0,0.0,{'neutral': 1}
UgyQ99LZH0FygNO4Yh54AaABAg,sadness,5,2,0.4,"{'anger': 2, 'sadness': 2, 'disgust': 1}"
Ugx2pQbFp1Y5TOrNYrd4AaABAg,anger,2,0,0.0,{'neutral': 2}
Ugw6Mw-0WvcBPgV9KY14AaABAg,anger,1,1,1.0,{'anger': 1}
UgzfSXWgVqqY_E1hKPh4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgwzCux63emqHSeiNG54AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugy2BE4SETJGcxrwphd4AaABAg,surprise,5,2,0.4,"{'neutral': 2, 'surprise': 2, 'sadness': 1}"
UgxJpK2wiAZFTY_I1Tl4AaABAg,sadness,1,0,0.0,{'joy': 1}
UgyNvS7Z3JJok5qiUtl4AaABAg,joy,2,1,0.5,"{'surprise': 1, 'joy': 1}"
Ugy9vsD8B-ZFXkBF2-x4AaABAg,surprise,1,0,0.0,{'anger': 1}
UgxMNOMgEKlGWf1pFGl4AaABAg,joy,2,0,0.0,"{'disgust': 1, 'neutral': 1}"
UgyynAGpYXN6ylhlVu94AaABAg,sadness,1,0,0.0,{'neutral': 1}
UgxcNY2iyJ5_wSKoDX94AaABAg,surprise,16,3,0.1875,"{'neutral': 9, 'sadness': 1, 'anger': 2, 'surprise': 3, 'disgust': 1}"
UgyGveGo3qd-bj8EzAR4AaABAg,anger,3,2,0.6666666666666666,"{'anger': 2, 'neutral': 1}"
Ugyal81NW0Or0fCnuOx4AaABAg,fear,1,0,0.0,{'neutral': 1}
Ugz33Slu5zq-Fx2qnY94AaABAg,sadness,1,0,0.0,{'neutral': 1}
Ugz_orQIzRrcv3Wx-lp4AaABAg,sadness,1,1,1.0,{'sadness': 1}
UgxgRKnVfnEJvCK0aHl4AaABAg,sadness,1,0,0.0,{'neutral': 1}
Ugxtyn2m4_S7jpkCd1V4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgyUT2hnlI8qLsbE-1h4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgwRC2BnGMNVx7mlRzd4AaABAg,anger,1,0,0.0,{'sadness': 1}
UgxtSBdJT_507F1_OHJ4AaABAg,joy,20,0,0.0,"{'surprise': 4, 'neutral': 8, 'disgust': 2, 'anger': 5, 'sadness': 1}"
Ugx1669sM17TbsqmjGx4AaABAg,sadness,3,0,0.0,"{'neutral': 1, 'fear': 2}"
UgwMFAbEqPGOiNm4xCx4AaABAg,disgust,2,1,0.5,"{'surprise': 1, 'disgust': 1}"
UgydGqRIGHg1GNI3Cdd4AaABAg,anger,1,0,0.0,{'disgust': 1}
Ugx1cuFJpnFVPYhvo_14AaABAg,neutral,2,1,0.5,"{'anger': 1, 'neutral': 1}"
UgxOiTjmnuzZLDNjWsF4AaABAg,sadness,6,2,0.3333333333333333,"{'sadness': 2, 'surprise': 2, 'neutral': 2}"
UgxvKtzk-SbP6bUdKLx4AaABAg,disgust,4,2,0.5,"{'neutral': 1, 'anger': 1, 'disgust': 2}"
Ugx7YWjtOweVPPRvlW94AaABAg,fear,1,0,0.0,{'sadness': 1}
Ugzgoj2UH7ekBgfG6ol4AaABAg,sadness,1,1,1.0,{'sadness': 1}
UgxitE0Qu8CCPLvRTiJ4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgzSh0cenZ8MeuWTiyR4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxqrQwlM09EqAnzgBl4AaABAg,neutral,2,1,0.5,"{'neutral': 1, 'anger': 1}"
UgxenkuGMyHCjPFTkR94AaABAg,sadness,1,0,0.0,{'surprise': 1}
Ugz43jsx30TNLMhkBFJ4AaABAg,sadness,2,0,0.0,"{'anger': 1, 'disgust': 1}"
UgyYs_YZP-p4YzyuWNd4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgzIUghglNLd-orTqDF4AaABAg,fear,1,1,1.0,{'fear': 1}
UgwpMDLDmkkWdk-wcw94AaABAg,sadness,5,0,0.0,"{'disgust': 1, 'neutral': 1, 'joy': 2, 'anger': 1}"
UgymuV7ZmYSIyMj2dk14AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugz9aIWCTh9VLbeLnWB4AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugxq61rVbfN5XOgT9HV4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgzO5zBJnp_onf5mu6x4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgynqcMZda-U5gh-eXt4AaABAg,fear,2,0,0.0,"{'surprise': 1, 'neutral': 1}"
UgzNrsz9E6MDH-FlkYx4AaABAg,neutral,2,1,0.5,"{'disgust': 1, 'neutral': 1}"
Ugyq96YNuBR1grDjGmZ4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgwFz3PutOueXbACevd4AaABAg,neutral,15,6,0.4,"{'disgust': 3, 'neutral': 6, 'anger': 3, 'joy': 1, 'surprise': 2}"
UgzDUvk3O5Y3Jd0asFB4AaABAg,surprise,7,1,0.14285714285714285,"{'disgust': 1, 'fear': 1, 'anger': 1, 'neutral': 2, 'surprise': 1, 'joy': 1}"
UgwdXJwbQVTxNeatypp4AaABAg,neutral,7,1,0.14285714285714285,"{'anger': 2, 'neutral': 1, 'disgust': 1, 'sadness': 2, 'surprise': 1}"
Ugz8Qg8wQT6Hs9hLOcZ4AaABAg,sadness,1,0,0.0,{'neutral': 1}
Ugx6KEmadcTYKIRKhnV4AaABAg,joy,1,0,0.0,{'sadness': 1}
UgywUD3O-Wk_Zn7Rckd4AaABAg,neutral,27,11,0.4074074074074074,"{'disgust': 7, 'neutral': 11, 'fear': 2, 'anger': 6, 'sadness': 1}"
UgzanQPcjdb5VoSGIOF4AaABAg,surprise,3,0,0.0,"{'disgust': 1, 'fear': 1, 'anger': 1}"
Ugzyh-IZFdx8Hau4ejl4AaABAg,disgust,1,0,0.0,{'surprise': 1}
Ugw3Q0wObdCVKDCiCdd4AaABAg,joy,1,0,0.0,{'surprise': 1}
UgzwlVupW505UwG2LNh4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugw-A2bbT9MSCu-87vt4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgzFm4Ws-l498JNUV4h4AaABAg,surprise,1,0,0.0,{'anger': 1}
UgzBHeGwPUkDrKTrMuJ4AaABAg,surprise,1,0,0.0,{'fear': 1}
Ugzrq1x6bJvthbcdH_F4AaABAg,disgust,21,2,0.09523809523809523,"{'neutral': 10, 'anger': 5, 'disgust': 2, 'surprise': 2, 'fear': 2}"
Ugz160ppKxvbNHr6vbh4AaABAg,fear,20,2,0.1,"{'neutral': 10, 'anger': 5, 'surprise': 1, 'disgust': 2, 'fear': 2}"
UgzQyUsPNXLnnBOTWT14AaABAg,neutral,1,0,0.0,{'fear': 1}
UgwSj21wnU1obTSD6Al4AaABAg,joy,1,0,0.0,{'surprise': 1}
Ugy3HYffYr7mO7WTUh14AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgyA0AvbL_v2lZTujfZ4AaABAg,neutral,10,7,0.7,"{'neutral': 7, 'anger': 1, 'disgust': 2}"
UgxLcnt0Ir3FENFScud4AaABAg,neutral,3,1,0.3333333333333333,"{'anger': 2, 'neutral': 1}"
UgyvdA1Ar39_Zyb1TIN4AaABAg,neutral,1,0,0.0,{'surprise': 1}
Ugyof6GAMLZAp731yGx4AaABAg,anger,2,0,0.0,{'neutral': 2}
UgxZoKL3OV9Gb84UtPV4AaABAg,fear,6,1,0.16666666666666666,"{'neutral': 2, 'anger': 1, 'joy': 1, 'surprise': 1, 'fear': 1}"
Ugys2WmW1B9qrtTprrR4AaABAg,neutral,2,2,1.0,{'neutral': 2}
Ugw8Er0DRq0ISah2Qi54AaABAg,neutral,2,1,0.5,"{'disgust': 1, 'neutral': 1}"
UgyXUCtGpMCTjAdrayp4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyEBlg7nqbl94AhXoF4AaABAg,anger,35,12,0.34285714285714286,"{'surprise': 5, 'neutral': 14, 'sadness': 2, 'anger': 12, 'disgust': 2}"
UgzgBLbOL3Rx-n6E00R4AaABAg,anger,1,1,1.0,{'anger': 1}
UgyUxxAmQTYtPq6__ZJ4AaABAg,neutral,21,10,0.47619047619047616,"{'neutral': 10, 'anger': 4, 'surprise': 2, 'disgust': 5}"
UgxNjJOZF4nPdEIWQnN4AaABAg,surprise,2,0,0.0,"{'joy': 1, 'sadness': 1}"
UgwX8rAsDHZ1-VIAiBt4AaABAg,anger,1,0,0.0,{'sadness': 1}
UgzAhVhvgpLpwtdXu7R4AaABAg,neutral,1,0,0.0,{'disgust': 1}
UgzHkr9TrDifMWYCO_h4AaABAg,sadness,1,0,0.0,{'fear': 1}
