root_comment_id,root_emotion,root_sentiment,total_replies,same_emotion_count,emotion_propagation_rate,same_sentiment_count,sentiment_propagation_rate,reply_emotion_distribution,reply_sentiment_distribution
Ugx7YWjtOweVPPRvlW94AaABAg,fear,positive,1,0,0,0,0,{'sadness': 1},{'negative': 1}
Ugzgoj2UH7ekBgfG6ol4AaABAg,sadness,negative,1,1,1,0,0,{'sadness': 1},{'positive': 1}
UgxitE0Qu8CCPLvRTiJ4AaABAg,surprise,positive,1,0,0,0,0,{'neutral': 1},{'negative': 1}
UgzSh0cenZ8MeuWTiyR4AaABAg,neutral,positive,1,1,1,1,1,{'neutral': 1},{'positive': 1}
UgxqrQwlM09EqAnzgBl4AaABAg,neutral,positive,2,1,0.5,1,0.5,"{'neutral': 1, 'anger': 1}","{'positive': 1, 'negative': 1}"
UgxenkuGMyHCjPFTkR94AaABAg,sadness,positive,1,0,0,0,0,{'surprise': 1},{'neutral': 1}
Ugz43jsx30TNLMhkBFJ4AaABAg,sadness,neutral,2,0,0,0,0,"{'anger': 1, 'disgust': 1}","{'positive': 1, 'negative': 1}"
UgyYs_YZP-p4YzyuWNd4AaABAg,fear,neutral,1,0,0,1,1,{'neutral': 1},{'neutral': 1}
UgzIUghglNLd-orTqDF4AaABAg,fear,neutral,1,1,1,0,0,{'fear': 1},{'negative': 1}
UgwpMDLDmkkWdk-wcw94AaABAg,sadness,negative,5,0,0,1,0.2,"{'disgust': 1, 'neutral': 1, 'joy': 2, 'anger': 1}","{'negative': 1, 'neutral': 1, 'positive': 3}"
UgymuV7ZmYSIyMj2dk14AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'positive': 1}
Ugz9aIWCTh9VLbeLnWB4AaABAg,neutral,positive,1,0,0,0,0,{'disgust': 1},{'negative': 1}
Ugxq61rVbfN5XOgT9HV4AaABAg,neutral,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
UgzO5zBJnp_onf5mu6x4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'positive': 1}
UgynqcMZda-U5gh-eXt4AaABAg,fear,negative,2,0,0,0,0,"{'surprise': 1, 'neutral': 1}","{'neutral': 1, 'positive': 1}"
UgzNrsz9E6MDH-FlkYx4AaABAg,neutral,positive,2,1,0.5,0,0,"{'disgust': 1, 'neutral': 1}","{'negative': 1, 'neutral': 1}"
Ugyq96YNuBR1grDjGmZ4AaABAg,fear,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgwFz3PutOueXbACevd4AaABAg,neutral,positive,15,6,0.4,3,0.2,"{'disgust': 3, 'neutral': 6, 'anger': 3, 'joy': 1, 'surprise': 2}","{'negative': 6, 'positive': 3, 'neutral': 6}"
UgzDUvk3O5Y3Jd0asFB4AaABAg,surprise,positive,7,1,0.142857143,5,0.714285714,"{'disgust': 1, 'fear': 1, 'anger': 1, 'neutral': 2, 'surprise': 1, 'joy': 1}","{'neutral': 1, 'negative': 1, 'positive': 5}"
UgwdXJwbQVTxNeatypp4AaABAg,neutral,neutral,7,1,0.142857143,0,0,"{'anger': 2, 'neutral': 1, 'disgust': 1, 'sadness': 2, 'surprise': 1}","{'negative': 6, 'positive': 1}"
Ugz8Qg8wQT6Hs9hLOcZ4AaABAg,sadness,positive,1,0,0,1,1,{'neutral': 1},{'positive': 1}
Ugx6KEmadcTYKIRKhnV4AaABAg,joy,positive,1,0,0,0,0,{'sadness': 1},{'negative': 1}
UgywUD3O-Wk_Zn7Rckd4AaABAg,neutral,negative,27,11,0.407407407,16,0.592592593,"{'disgust': 7, 'neutral': 11, 'fear': 2, 'anger': 6, 'sadness': 1}","{'negative': 16, 'positive': 4, 'neutral': 7}"
UgzanQPcjdb5VoSGIOF4AaABAg,surprise,negative,3,0,0,1,0.333333333,"{'disgust': 1, 'fear': 1, 'anger': 1}","{'positive': 2, 'negative': 1}"
Ugzyh-IZFdx8Hau4ejl4AaABAg,disgust,negative,1,0,0,0,0,{'surprise': 1},{'positive': 1}
Ugw3Q0wObdCVKDCiCdd4AaABAg,joy,positive,1,0,0,1,1,{'surprise': 1},{'positive': 1}
UgzwlVupW505UwG2LNh4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'positive': 1}
Ugw-A2bbT9MSCu-87vt4AaABAg,fear,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgzFm4Ws-l498JNUV4h4AaABAg,surprise,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
UgzBHeGwPUkDrKTrMuJ4AaABAg,surprise,negative,1,0,0,0,0,{'fear': 1},{'positive': 1}
Ugzrq1x6bJvthbcdH_F4AaABAg,disgust,negative,21,2,0.095238095,11,0.523809524,"{'neutral': 10, 'anger': 5, 'disgust': 2, 'surprise': 2, 'fear': 2}","{'neutral': 4, 'negative': 11, 'positive': 6}"
Ugz160ppKxvbNHr6vbh4AaABAg,fear,negative,20,2,0.1,11,0.55,"{'neutral': 10, 'anger': 5, 'surprise': 1, 'disgust': 2, 'fear': 2}","{'positive': 5, 'neutral': 4, 'negative': 11}"
UgzQyUsPNXLnnBOTWT14AaABAg,neutral,negative,1,0,0,1,1,{'fear': 1},{'negative': 1}
UgwSj21wnU1obTSD6Al4AaABAg,joy,positive,1,0,0,1,1,{'surprise': 1},{'positive': 1}
Ugy3HYffYr7mO7WTUh14AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgyA0AvbL_v2lZTujfZ4AaABAg,neutral,positive,10,7,0.7,1,0.1,"{'neutral': 7, 'anger': 1, 'disgust': 2}","{'positive': 1, 'negative': 6, 'neutral': 3}"
UgxLcnt0Ir3FENFScud4AaABAg,neutral,neutral,3,1,0.333333333,0,0,"{'anger': 2, 'neutral': 1}","{'negative': 2, 'positive': 1}"
UgyvdA1Ar39_Zyb1TIN4AaABAg,neutral,neutral,1,0,0,0,0,{'surprise': 1},{'positive': 1}
Ugyof6GAMLZAp731yGx4AaABAg,anger,positive,2,0,0,0,0,{'neutral': 2},"{'neutral': 1, 'negative': 1}"
UgxZoKL3OV9Gb84UtPV4AaABAg,fear,negative,6,1,0.166666667,1,0.166666667,"{'neutral': 2, 'anger': 1, 'joy': 1, 'surprise': 1, 'fear': 1}","{'positive': 3, 'neutral': 2, 'negative': 1}"
Ugys2WmW1B9qrtTprrR4AaABAg,neutral,negative,2,2,1,1,0.5,{'neutral': 2},"{'negative': 1, 'neutral': 1}"
Ugw8Er0DRq0ISah2Qi54AaABAg,neutral,positive,2,1,0.5,1,0.5,"{'disgust': 1, 'neutral': 1}","{'negative': 1, 'positive': 1}"
UgyXUCtGpMCTjAdrayp4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgyEBlg7nqbl94AhXoF4AaABAg,anger,negative,35,12,0.342857143,16,0.457142857,"{'surprise': 5, 'neutral': 14, 'sadness': 2, 'anger': 12, 'disgust': 2}","{'neutral': 12, 'positive': 7, 'negative': 16}"
UgzgBLbOL3Rx-n6E00R4AaABAg,anger,negative,1,1,1,1,1,{'anger': 1},{'negative': 1}
UgyUxxAmQTYtPq6__ZJ4AaABAg,neutral,neutral,21,10,0.476190476,8,0.380952381,"{'neutral': 10, 'anger': 4, 'surprise': 2, 'disgust': 5}","{'neutral': 8, 'positive': 6, 'negative': 7}"
UgxNjJOZF4nPdEIWQnN4AaABAg,surprise,negative,2,0,0,1,0.5,"{'joy': 1, 'sadness': 1}","{'positive': 1, 'negative': 1}"
UgwX8rAsDHZ1-VIAiBt4AaABAg,anger,negative,1,0,0,1,1,{'sadness': 1},{'negative': 1}
UgzAhVhvgpLpwtdXu7R4AaABAg,neutral,positive,1,0,0,1,1,{'disgust': 1},{'positive': 1}
UgzHkr9TrDifMWYCO_h4AaABAg,sadness,negative,1,0,0,1,1,{'fear': 1},{'negative': 1}
Ugy6BN1j8eAGXLJdtGR4AaABAg,neutral,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgxeW6MrhE7GvBOAaLB4AaABAg,anger,neutral,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgyRCUNucBy2kO0kiHJ4AaABAg,disgust,positive,2,1,0.5,0,0,"{'disgust': 1, 'anger': 1}",{'negative': 2}
Ugx6osEd3HXo_1c7_SJ4AaABAg,joy,positive,5,0,0,1,0.2,"{'disgust': 1, 'sadness': 1, 'neutral': 3}","{'neutral': 3, 'negative': 1, 'positive': 1}"
UgzKrWtmjt3YOgr40kd4AaABAg,surprise,negative,2,0,0,2,1,{'fear': 2},{'negative': 2}
Ugw-tgju9owdl5ZaMwJ4AaABAg,fear,negative,3,0,0,1,0.333333333,"{'neutral': 1, 'anger': 1, 'surprise': 1}","{'neutral': 2, 'negative': 1}"
Ugz9ASopMVzNv8ov-JR4AaABAg,neutral,neutral,6,3,0.5,1,0.166666667,"{'anger': 2, 'neutral': 3, 'fear': 1}","{'negative': 2, 'positive': 3, 'neutral': 1}"
UgxfF0DDbUF_dipH0ih4AaABAg,anger,positive,7,1,0.142857143,0,0,"{'neutral': 4, 'fear': 1, 'surprise': 1, 'anger': 1}","{'neutral': 3, 'negative': 4}"
UgwZVpItV9lpXy0EHP14AaABAg,anger,negative,1,1,1,1,1,{'anger': 1},{'negative': 1}
UgxdSt9aI09QqFh1iBh4AaABAg,fear,neutral,34,0,0,11,0.323529412,"{'surprise': 6, 'neutral': 13, 'disgust': 5, 'sadness': 5, 'joy': 2, 'anger': 3}","{'neutral': 11, 'negative': 14, 'positive': 9}"
UgzHgpdAAv34TIi95BR4AaABAg,surprise,positive,4,1,0.25,3,0.75,"{'neutral': 2, 'surprise': 1, 'sadness': 1}","{'positive': 3, 'negative': 1}"
UgxXyYuX5fxXTmbbMAp4AaABAg,sadness,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgwIVyYYBNgN9UZqnA94AaABAg,neutral,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgycJ7hCsne7FFHUYeJ4AaABAg,anger,positive,3,1,0.333333333,0,0,"{'neutral': 1, 'anger': 1, 'fear': 1}",{'negative': 3}
UgyCKAbhpOyvuWbXxvh4AaABAg,sadness,negative,6,1,0.166666667,4,0.666666667,"{'neutral': 2, 'sadness': 1, 'disgust': 2, 'fear': 1}","{'positive': 2, 'negative': 4}"
Ugy0RdGHLqSHRKUktj54AaABAg,surprise,negative,7,1,0.142857143,3,0.428571429,"{'neutral': 2, 'fear': 3, 'surprise': 1, 'anger': 1}","{'positive': 3, 'negative': 3, 'neutral': 1}"
UgypCnfVIgRyBlIt91J4AaABAg,anger,negative,11,2,0.181818182,5,0.454545455,"{'disgust': 3, 'neutral': 5, 'anger': 2, 'sadness': 1}","{'negative': 5, 'neutral': 5, 'positive': 1}"
Ugw8gyiwRARi_wtF7dF4AaABAg,neutral,neutral,9,4,0.444444444,0,0,"{'neutral': 4, 'surprise': 3, 'disgust': 1, 'sadness': 1}","{'negative': 6, 'positive': 3}"
UgwgjtrdQvhmPyw9khR4AaABAg,anger,negative,6,0,0,1,0.166666667,"{'neutral': 5, 'fear': 1}","{'positive': 3, 'neutral': 2, 'negative': 1}"
Ugz_0HPo9IRsSkdeKHN4AaABAg,neutral,negative,14,12,0.857142857,7,0.5,"{'neutral': 12, 'fear': 1, 'surprise': 1}","{'positive': 4, 'negative': 7, 'neutral': 3}"
UgykmZENtlbmIwQu3Q94AaABAg,surprise,positive,13,0,0,5,0.384615385,"{'sadness': 2, 'neutral': 4, 'fear': 3, 'anger': 3, 'disgust': 1}","{'neutral': 2, 'positive': 5, 'negative': 6}"
UgwhCIKxfBFT0hwd_Xp4AaABAg,neutral,positive,1,0,0,0,0,{'disgust': 1},{'neutral': 1}
UgzpkoMJJFNUABBNWxB4AaABAg,sadness,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgxR3RSJDnMvaMb26FR4AaABAg,sadness,negative,2,1,0.5,0,0,"{'sadness': 1, 'anger': 1}","{'positive': 1, 'neutral': 1}"
Ugyq78-_V7CyjAjYXXZ4AaABAg,fear,positive,16,0,0,6,0.375,"{'neutral': 8, 'anger': 4, 'sadness': 1, 'disgust': 3}","{'neutral': 8, 'positive': 6, 'negative': 2}"
UgxdVjP4Sz-2qxX2uh94AaABAg,surprise,neutral,39,2,0.051282051,17,0.435897436,"{'anger': 4, 'neutral': 25, 'sadness': 3, 'disgust': 4, 'surprise': 2, 'fear': 1}","{'negative': 13, 'neutral': 17, 'positive': 9}"
UgxMF2XN0mONYGsuku54AaABAg,neutral,neutral,38,19,0.5,8,0.210526316,"{'neutral': 19, 'anger': 10, 'disgust': 6, 'joy': 1, 'fear': 2}","{'negative': 18, 'neutral': 8, 'positive': 12}"
UgwofNCqCFNAMyHkYu14AaABAg,anger,negative,9,4,0.444444444,2,0.222222222,"{'neutral': 3, 'disgust': 2, 'anger': 4}","{'neutral': 4, 'positive': 3, 'negative': 2}"
Ugw6ByovcIsmKPj0VsB4AaABAg,neutral,neutral,2,0,0,1,0.5,"{'disgust': 1, 'anger': 1}","{'negative': 1, 'neutral': 1}"
Ugyx5iTfnIUFO1EJ_jJ4AaABAg,disgust,neutral,6,0,0,2,0.333333333,"{'neutral': 3, 'fear': 1, 'anger': 2}","{'neutral': 2, 'negative': 2, 'positive': 2}"
UgyI_4JzcAX4DlO4hrB4AaABAg,sadness,negative,41,5,0.12195122,19,0.463414634,"{'sadness': 5, 'neutral': 18, 'disgust': 7, 'anger': 6, 'surprise': 4, 'fear': 1}","{'neutral': 12, 'negative': 19, 'positive': 10}"
UgxhqXlJdk_dJietYI14AaABAg,disgust,negative,3,0,0,2,0.666666667,"{'anger': 1, 'neutral': 2}","{'negative': 2, 'neutral': 1}"
UgyIgXnFinbUirwP6hF4AaABAg,disgust,neutral,1,0,0,1,1,{'anger': 1},{'neutral': 1}
Ugx4_CBzsRO8FVSSpj94AaABAg,neutral,neutral,6,3,0.5,0,0,"{'anger': 1, 'disgust': 1, 'neutral': 3, 'surprise': 1}","{'negative': 4, 'positive': 2}"
UgwollS4ohpEufjxR1V4AaABAg,neutral,neutral,40,10,0.25,7,0.175,"{'neutral': 10, 'disgust': 9, 'anger': 15, 'fear': 2, 'surprise': 4}","{'neutral': 7, 'positive': 13, 'negative': 20}"
